0,January 2010 - December 2010 ,40 million,daily volume (cubic feet),$5.03 ,average price,,,,,,,,,,,,,,,,,,,,,,,,,
1,December 2010 - March 2012,50 million,daily volume (cubic feet),$6.07 ,average price,,,,,,,,,,,,,,,,,,,,,,,,,
OXY20120223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,natural gas swaps,vol1,vol1_type,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,,,,,
0,January 2012 - March 2012 ,50 million,daily volume (cubic feet),$6.07 ,average price,,,,,,,,,,,,,,,,,,,,,,,,,
PDCE20130227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,vol2,vol2_type,Price2,Price2_type,Price3,Price3_type,product_type,additional,,,,,,,,,,,,,,,,
6,2013,",,commodity/ index/ maturity period,commodity/ index/ maturity period",4910,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",$6.20 ,",floors,weighted- average contract price,weighted- average contract price",,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",,",collars,weighted-average contract price,floors",,",collars,weighted-average contract price,ceilings",natural gas,nymex,,,,,,,,,,,,,,,,
8,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",720,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",4,",floors,weighted- average contract price,weighted- average contract price",,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",,",collars,weighted-average contract price,floors",,",collars,weighted-average contract price,ceilings",natural gas,2014,,,,,,,,,,,,,,,,
12,2013,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",235,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4,",collars,weighted-average contract price,floors",5.45,",collars,weighted-average contract price,ceilings",natural gas,cig,,,,,,,,,,,,,,,,
13,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",1115,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.5,",collars,weighted-average contract price,floors",5.67,",collars,weighted-average contract price,ceilings",natural gas,cig,,,,,,,,,,,,,,,,
14,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",1040,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.5,",collars,weighted-average contract price,floors",5.67,",collars,weighted-average contract price,ceilings",natural gas,cig,,,,,,,,,,,,,,,,
23,2013,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",1105.6,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",80.46,",collars,weighted-average contract price,floors",103.58,",collars,weighted-average contract price,ceilings",crude oil,nymex,,,,,,,,,,,,,,,,
24,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",1032,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",82.83,",collars,weighted-average contract price,floors",102.55,",collars,weighted-average contract price,ceilings",crude oil,nymex,,,,,,,,,,,,,,,,
25,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",36,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",90,",collars,weighted-average contract price,floors",106.15,",collars,weighted-average contract price,ceilings",crude oil,nymex,,,,,,,,,,,,,,,,
PDCE20130227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,vol2,vol2_type,Price2,Price2_type,vol3,vol3_type,Price3,Price3_type,product_type,additional,,,,,,,,,,,,,,
6,2013,",,commodity/ index/ maturity period,commodity/ index/ maturity period",4910,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",$6.20 ,",floors,weighted- average contract price,weighted- average contract price",22574.5,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$4.62 ,",fixed-price swaps,weighted- average contract price,weighted- average contract price",23320.7,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",$(0.83,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,
7,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",13390,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.03,",fixed-price swaps,weighted- average contract price,weighted- average contract price",8830,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",Neg0.22,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,
8,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",720,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",4,",floors,weighted- average contract price,weighted- average contract price",9120,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",3.91,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,
9,2016,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",7200,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",3.84,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,
13,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",4828,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,2013,,,,,,,,,,,,,,
14,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",2730,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.01,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,2013,,,,,,,,,,,,,,
17,2013,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",990.4,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",6.18,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,pepl,,,,,,,,,,,,,,
23,2013,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",1220.9,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",96.26,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",crude oil,nymex,,,,,,,,,,,,,,
24,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",,",floors,quantity(bbtu) (1),quantity(bbtu) (1)",,",floors,weighted- average contract price,weighted- average contract price",360,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",97.36,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",cigbasis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",cigbasis protection swaps,weighted- average contract price,weighted- average contract price",crude oil,nymex,,,,,,,,,,,,,,
PDCE20140221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,product_type,additional,,,,,,,,,,,,,,,,,,,,
7,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",5860,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4,",collars,weighted-average contract price,floors",4.48,",collars,weighted-average contract price,ceilings",natural gas,2014,,,,,,,,,,,,,,,,,,,,
8,2016,",,commodity/ index/ maturity period,commodity/ index/ maturity period",4820,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.03,",collars,weighted-average contract price,floors",4.48,",collars,weighted-average contract price,ceilings",natural gas,2014,,,,,,,,,,,,,,,,,,,,
9,2017,",,commodity/ index/ maturity period,commodity/ index/ maturity period",1630,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.25,",collars,weighted-average contract price,floors",5,",collars,weighted-average contract price,ceilings",natural gas,2014,,,,,,,,,,,,,,,,,,,,
19,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",1032,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$82.83 ,",collars,weighted-average contract price,floors",$102.55 ,",collars,weighted-average contract price,ceilings",crude oil,nymex,,,,,,,,,,,,,,,,,,,,
20,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",336,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",81.07,",collars,weighted-average contract price,floors",97.76,",collars,weighted-average contract price,ceilings",crude oil,nymex,,,,,,,,,,,,,,,,,,,,
PDCE20140221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,vol2,vol2_type,Price2,Price2_type,product_type,additional,,,,,,,,,,,,,,,,,,
6,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",15327.5,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$4.12 ,",fixed-price swaps,weighted- average contract price,weighted- average contract price",6004,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",$(0.21,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,,,,,
7,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",12230,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.1,",fixed-price swaps,weighted- average contract price,weighted- average contract price",1620,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",Neg0.27,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,,,,,
8,2016,",,commodity/ index/ maturity period,commodity/ index/ maturity period",11920,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",3.99,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,,,,,
9,2017,",,commodity/ index/ maturity period,commodity/ index/ maturity period",625,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.22,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,,,,,
12,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",4828,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,cig,,,,,,,,,,,,,,,,,,
13,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",2730,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.01,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,cig,,,,,,,,,,,,,,,,,,
19,2014,",,commodity/ index/ maturity period,commodity/ index/ maturity period",3080,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$91.14 ,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",crude oil,nymex,,,,,,,,,,,,,,,,,,
20,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",4165,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",88.67,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",crude oil,nymex,,,,,,,,,,,,,,,,,,
PDCE20150219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,product_type,additional,,,,,,,,,,,,,,,,,,,,
6,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",7340,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$3.93 ,",collars,weighted-average contract price,floors",$4.31 ,",collars,weighted-average contract price,ceilings",natural gas,nymex,,,,,,,,,,,,,,,,,,,,
7,2016,",,commodity/ index/ maturity period,commodity/ index/ maturity period",7820,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",3.88,",collars,weighted-average contract price,floors",4.24,",collars,weighted-average contract price,ceilings",natural gas,nymex,,,,,,,,,,,,,,,,,,,,
8,2017,",,commodity/ index/ maturity period,commodity/ index/ maturity period",5130,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",3.91,",collars,weighted-average contract price,floors",4.34,",collars,weighted-average contract price,ceilings",natural gas,nymex,,,,,,,,,,,,,,,,,,,,
17,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",686,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$85.63 ,",collars,weighted-average contract price,floors",$96.86 ,",collars,weighted-average contract price,ceilings",crude oil,nymex,,,,,,,,,,,,,,,,,,,,
18,2016,",,commodity/ index/ maturity period,commodity/ index/ maturity period",1740,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",77.59,",collars,weighted-average contract price,floors",97.55,",collars,weighted-average contract price,ceilings",crude oil,nymex,,,,,,,,,,,,,,,,,,,,
PDCE20150219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,vol2,vol2_type,Price2,Price2_type,product_type,additional,,,,,,,,,,,,,,,,,,
6,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",12415,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$4.04 ,",fixed-price swaps,weighted- average contract price,weighted- average contract price",9600,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",$(0.24,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,,,,,
7,2016,",,commodity/ index/ maturity period,commodity/ index/ maturity period",19680,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",3.98,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,,,,,
8,2017,",,commodity/ index/ maturity period,commodity/ index/ maturity period",10100,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",3.99,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,nymex,,,,,,,,,,,,,,,,,,
11,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",2730,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",4.01,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",natural gas,cig,,,,,,,,,,,,,,,,,,
17,2015,",,commodity/ index/ maturity period,commodity/ index/ maturity period",4514,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$89.12 ,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",crude oil,nymex,,,,,,,,,,,,,,,,,,
18,2016,",,commodity/ index/ maturity period,commodity/ index/ maturity period",2400,",fixed-price swaps,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",90.37,",fixed-price swaps,weighted- average contract price,weighted- average contract price",,",basis protection swaps,quantity(bbtu) (1),quantity(bbtu) (1)",,",basis protection swaps,weighted- average contract price,weighted- average contract price",crude oil,nymex,,,,,,,,,,,,,,,,,,
PDCE20160222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,product_type,additional,,,,,,,,,,,,,,,,,,,,
6,2016,",,commodity/ index/ maturity period,commodity/ index/ maturity period",7820,",collars,quantity (gas - bbtu (1) oil - mbbls),quantity (gas - bbtu (1) oil - mbbls)",$3.88 ,",collars,weighted-average contract price,floors",$4.24 ,",collars,weighted-average contract price,ceilings",natural gas,nymex,,,,,,,,,,,,,,,,,,,,
